,Личность подтверждена,Стаж,На сайте,Заказы в работе,Оценка,Количество отзывов,Цена,С отличием,Топ-10 вуз,Предмет ЕГЭ,Гуманитарная наука,Естественная наука,Техническая наука,Большой стаж,Статус_Аспирант или ординатор очной формы обучения,Статус_Преподаватель университета или колледжа,Статус_Студент,Статус_Частный преподаватель,Статус_Школьный преподаватель,Формат обучения_Дистанционно,Формат обучения_У репетитора,Формат обучения_У ученика,Предмет_Английский язык,Предмет_Биология,Предмет_География,Предмет_Информатика,Предмет_Испанский язык,Предмет_Логопед,Предмет_Математика,Предмет_Музыка,Предмет_Обществознание,Предмет_Русский язык,Предмет_Физика,Предмет_Химия,Предмет_Экономика,Стаж^2,На сайте^2,Заказы в работе^2,Оценка^2,Количество отзывов^2,Стаж * На сайте,Стаж * Заказы в работе,Стаж * Оценка,Стаж * Количество отзывов,На сайте * Заказы в работе,На сайте * Оценка,На сайте * Количество отзывов,Заказы в работе * Оценка,Заказы в работе * Количество отзывов,Оценка * Количество отзывов,Стаж^2 * На сайте,Стаж^2 * Заказы в работе,Стаж^2 * Оценка,Стаж^2 * Количество отзывов,На сайте^2 * Стаж,На сайте^2 * Заказы в работе,На сайте^2 * Оценка,На сайте^2 * Количество отзывов,Заказы в работе^2 * Стаж,Заказы в работе^2 * На сайте,Заказы в работе^2 * Оценка,Заказы в работе^2 * Количество отзывов,Оценка^2 * Стаж,Оценка^2 * На сайте,Оценка^2 * Заказы в работе,Оценка^2 * Количество отзывов,Количество отзывов^2 * Стаж,Количество отзывов^2 * На сайте,Количество отзывов^2 * Заказы в работе,Количество отзывов^2 * Оценка
994,0.0,39.0,3.0,43.0,5.0,12.0,1350.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1521.0,9.0,1849.0,25.0,144.0,117.0,1677.0,195.0,468.0,129.0,15.0,36.0,215.0,516.0,60.0,4563.0,65403.0,7605.0,18252.0,351.0,387.0,45.0,108.0,72111.0,5547.0,9245.0,22188.0,975.0,75.0,1075.0,300.0,5616.0,432.0,6192.0,720.0
995,1.0,12.0,5.0,40.0,5.0,10.0,3875.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,25.0,1600.0,25.0,100.0,60.0,480.0,60.0,120.0,200.0,25.0,50.0,200.0,400.0,50.0,720.0,5760.0,720.0,1440.0,300.0,1000.0,125.0,250.0,19200.0,8000.0,8000.0,16000.0,300.0,125.0,1000.0,250.0,1200.0,500.0,4000.0,500.0
996,1.0,3.0,2.0,27.0,5.0,9.0,1300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,729.0,25.0,81.0,6.0,81.0,15.0,27.0,54.0,10.0,18.0,135.0,243.0,45.0,18.0,243.0,45.0,81.0,12.0,108.0,20.0,36.0,2187.0,1458.0,3645.0,6561.0,75.0,50.0,675.0,225.0,243.0,162.0,2187.0,405.0
997,1.0,8.0,7.0,45.0,5.0,13.0,3000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,49.0,2025.0,25.0,169.0,56.0,360.0,40.0,104.0,315.0,35.0,91.0,225.0,585.0,65.0,448.0,2880.0,320.0,832.0,392.0,2205.0,245.0,637.0,16200.0,14175.0,10125.0,26325.0,200.0,175.0,1125.0,325.0,1352.0,1183.0,7605.0,845.0
998,0.0,4.0,3.0,22.0,5.0,9.0,1300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,9.0,484.0,25.0,81.0,12.0,88.0,20.0,36.0,66.0,15.0,27.0,110.0,198.0,45.0,48.0,352.0,80.0,144.0,36.0,198.0,45.0,81.0,1936.0,1452.0,2420.0,4356.0,100.0,75.0,550.0,225.0,324.0,243.0,1782.0,405.0
999,0.0,17.0,2.0,27.0,5.0,9.0,1850.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,289.0,4.0,729.0,25.0,81.0,34.0,459.0,85.0,153.0,54.0,10.0,18.0,135.0,243.0,45.0,578.0,7803.0,1445.0,2601.0,68.0,108.0,20.0,36.0,12393.0,1458.0,3645.0,6561.0,425.0,50.0,675.0,225.0,1377.0,162.0,2187.0,405.0
1000,1.0,10.0,5.0,20.0,5.0,6.0,2437.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,25.0,400.0,25.0,36.0,50.0,200.0,50.0,60.0,100.0,25.0,30.0,100.0,120.0,30.0,500.0,2000.0,500.0,600.0,250.0,500.0,125.0,150.0,4000.0,2000.0,2000.0,2400.0,250.0,125.0,500.0,150.0,360.0,180.0,720.0,180.0
1001,0.0,34.0,2.0,21.0,5.0,8.0,933.3333333333334,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1156.0,4.0,441.0,25.0,64.0,68.0,714.0,170.0,272.0,42.0,10.0,16.0,105.0,168.0,40.0,2312.0,24276.0,5780.0,9248.0,136.0,84.0,20.0,32.0,14994.0,882.0,2205.0,3528.0,850.0,50.0,525.0,200.0,2176.0,128.0,1344.0,320.0
1002,1.0,6.0,4.0,25.0,5.0,8.0,1866.6666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,16.0,625.0,25.0,64.0,24.0,150.0,30.0,48.0,100.0,20.0,32.0,125.0,200.0,40.0,144.0,900.0,180.0,288.0,96.0,400.0,80.0,128.0,3750.0,2500.0,3125.0,5000.0,150.0,100.0,625.0,200.0,384.0,256.0,1600.0,320.0
1003,1.0,5.0,4.0,15.0,5.0,6.0,1250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,16.0,225.0,25.0,36.0,20.0,75.0,25.0,30.0,60.0,20.0,24.0,75.0,90.0,30.0,100.0,375.0,125.0,150.0,80.0,240.0,80.0,96.0,1125.0,900.0,1125.0,1350.0,125.0,100.0,375.0,150.0,180.0,144.0,540.0,180.0
1004,0.0,5.0,3.0,11.0,5.0,5.0,3750.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,9.0,121.0,25.0,25.0,15.0,55.0,25.0,25.0,33.0,15.0,15.0,55.0,55.0,25.0,75.0,275.0,125.0,125.0,45.0,99.0,45.0,45.0,605.0,363.0,605.0,605.0,125.0,75.0,275.0,125.0,125.0,75.0,275.0,125.0
1005,1.0,20.0,2.0,7.0,5.0,3.0,2450.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,4.0,49.0,25.0,9.0,40.0,140.0,100.0,60.0,14.0,10.0,6.0,35.0,21.0,15.0,800.0,2800.0,2000.0,1200.0,80.0,28.0,20.0,12.0,980.0,98.0,245.0,147.0,500.0,50.0,175.0,75.0,180.0,18.0,63.0,45.0
1006,0.0,12.0,3.0,10.0,4.5,4.0,5535.714285714285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,9.0,100.0,20.25,16.0,36.0,120.0,54.0,48.0,30.0,13.5,12.0,45.0,40.0,18.0,432.0,1440.0,648.0,576.0,108.0,90.0,40.5,36.0,1200.0,300.0,450.0,400.0,243.0,60.75,202.5,81.0,192.0,48.0,160.0,72.0
1007,1.0,6.0,3.0,5.0,5.0,4.0,2193.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,9.0,25.0,25.0,16.0,18.0,30.0,30.0,24.0,15.0,15.0,12.0,25.0,20.0,20.0,108.0,180.0,180.0,144.0,54.0,45.0,45.0,36.0,150.0,75.0,125.0,100.0,150.0,75.0,125.0,100.0,96.0,48.0,80.0,80.0
1008,0.0,7.0,6.0,11.0,5.0,4.0,1400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,36.0,121.0,25.0,16.0,42.0,77.0,35.0,28.0,66.0,30.0,24.0,55.0,44.0,20.0,294.0,539.0,245.0,196.0,252.0,396.0,180.0,144.0,847.0,726.0,605.0,484.0,175.0,150.0,275.0,100.0,112.0,96.0,176.0,80.0
1009,1.0,7.0,4.0,34.0,5.0,9.0,1266.6666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,16.0,1156.0,25.0,81.0,28.0,238.0,35.0,63.0,136.0,20.0,36.0,170.0,306.0,45.0,196.0,1666.0,245.0,441.0,112.0,544.0,80.0,144.0,8092.0,4624.0,5780.0,10404.0,175.0,100.0,850.0,225.0,567.0,324.0,2754.0,405.0
1010,0.0,5.0,2.0,18.0,5.0,4.0,1637.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,4.0,324.0,25.0,16.0,10.0,90.0,25.0,20.0,36.0,10.0,8.0,90.0,72.0,20.0,50.0,450.0,125.0,100.0,20.0,72.0,20.0,16.0,1620.0,648.0,1620.0,1296.0,125.0,50.0,450.0,100.0,80.0,32.0,288.0,80.0
1011,0.0,32.0,1.0,29.0,5.0,4.0,1933.3333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,1.0,841.0,25.0,16.0,32.0,928.0,160.0,128.0,29.0,5.0,4.0,145.0,116.0,20.0,1024.0,29696.0,5120.0,4096.0,32.0,29.0,5.0,4.0,26912.0,841.0,4205.0,3364.0,800.0,25.0,725.0,100.0,512.0,16.0,464.0,80.0
1012,1.0,14.0,3.0,10.0,5.0,4.0,2990.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,9.0,100.0,25.0,16.0,42.0,140.0,70.0,56.0,30.0,15.0,12.0,50.0,40.0,20.0,588.0,1960.0,980.0,784.0,126.0,90.0,45.0,36.0,1400.0,300.0,500.0,400.0,350.0,75.0,250.0,100.0,224.0,48.0,160.0,80.0
1013,0.0,31.0,2.0,12.0,5.0,3.0,1375.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,961.0,4.0,144.0,25.0,9.0,62.0,372.0,155.0,93.0,24.0,10.0,6.0,60.0,36.0,15.0,1922.0,11532.0,4805.0,2883.0,124.0,48.0,20.0,12.0,4464.0,288.0,720.0,432.0,775.0,50.0,300.0,75.0,279.0,18.0,108.0,45.0
1014,1.0,6.0,4.0,13.0,5.0,3.0,2900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,16.0,169.0,25.0,9.0,24.0,78.0,30.0,18.0,52.0,20.0,12.0,65.0,39.0,15.0,144.0,468.0,180.0,108.0,96.0,208.0,80.0,48.0,1014.0,676.0,845.0,507.0,150.0,100.0,325.0,75.0,54.0,36.0,117.0,45.0
1015,1.0,25.0,3.0,12.0,5.0,3.0,2000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,625.0,9.0,144.0,25.0,9.0,75.0,300.0,125.0,75.0,36.0,15.0,9.0,60.0,36.0,15.0,1875.0,7500.0,3125.0,1875.0,225.0,108.0,45.0,27.0,3600.0,432.0,720.0,432.0,625.0,75.0,300.0,75.0,225.0,27.0,108.0,45.0
1016,1.0,27.0,0.75,6.0,5.0,1.0,1164.2857142857142,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0,0.5625,36.0,25.0,1.0,20.25,162.0,135.0,27.0,4.5,3.75,0.75,30.0,6.0,5.0,546.75,4374.0,3645.0,729.0,15.1875,3.375,2.8125,0.5625,972.0,27.0,180.0,36.0,675.0,18.75,150.0,25.0,27.0,0.75,6.0,5.0
1017,1.0,32.0,3.0,6.0,5.0,2.0,4210.9375,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,9.0,36.0,25.0,4.0,96.0,192.0,160.0,64.0,18.0,15.0,6.0,30.0,12.0,10.0,3072.0,6144.0,5120.0,2048.0,288.0,54.0,45.0,18.0,1152.0,108.0,180.0,72.0,800.0,75.0,150.0,50.0,128.0,12.0,24.0,20.0
1018,1.0,6.0,3.0,93.0,5.0,24.0,1733.3333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,9.0,8649.0,25.0,576.0,18.0,558.0,30.0,144.0,279.0,15.0,72.0,465.0,2232.0,120.0,108.0,3348.0,180.0,864.0,54.0,837.0,45.0,216.0,51894.0,25947.0,43245.0,207576.0,150.0,75.0,2325.0,600.0,3456.0,1728.0,53568.0,2880.0
1019,0.0,30.0,3.0,20.0,5.0,5.0,1400.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,900.0,9.0,400.0,25.0,25.0,90.0,600.0,150.0,150.0,60.0,15.0,15.0,100.0,100.0,25.0,2700.0,18000.0,4500.0,4500.0,270.0,180.0,45.0,45.0,12000.0,1200.0,2000.0,2000.0,750.0,75.0,500.0,125.0,750.0,75.0,500.0,125.0
1020,1.0,14.0,1.0,0.0,4.951179775280899,0.0,4028.571428571429,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,1.0,0.0,24.51418116715061,0.0,14.0,0.0,69.31651685393258,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,196.0,0.0,970.4312359550562,0.0,14.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,343.19853634010855,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
1021,1.0,22.0,4.0,8.0,5.0,2.0,3050.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,484.0,16.0,64.0,25.0,4.0,88.0,176.0,110.0,44.0,32.0,20.0,8.0,40.0,16.0,10.0,1936.0,3872.0,2420.0,968.0,352.0,128.0,80.0,32.0,1408.0,256.0,320.0,128.0,550.0,100.0,200.0,50.0,88.0,16.0,32.0,20.0
1022,1.0,31.0,2.0,3.0,5.0,2.0,4875.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,961.0,4.0,9.0,25.0,4.0,62.0,93.0,155.0,62.0,6.0,10.0,4.0,15.0,6.0,10.0,1922.0,2883.0,4805.0,1922.0,124.0,12.0,20.0,8.0,279.0,18.0,45.0,18.0,775.0,50.0,75.0,50.0,124.0,8.0,12.0,20.0
1023,1.0,5.0,1.0,0.0,4.951179775280899,0.0,2175.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,0.0,24.51418116715061,0.0,5.0,0.0,24.755898876404494,0.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,25.0,0.0,123.77949438202248,0.0,5.0,0.0,4.951179775280899,0.0,0.0,0.0,0.0,0.0,122.57090583575305,24.51418116715061,0.0,0.0,0.0,0.0,0.0,0.0
1024,0.0,10.0,4.0,7.0,5.0,2.0,4000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,16.0,49.0,25.0,4.0,40.0,70.0,50.0,20.0,28.0,20.0,8.0,35.0,14.0,10.0,400.0,700.0,500.0,200.0,160.0,112.0,80.0,32.0,490.0,196.0,245.0,98.0,250.0,100.0,175.0,50.0,40.0,16.0,28.0,20.0
1025,0.0,3.0,1.0,35.0,5.0,6.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1225.0,25.0,36.0,3.0,105.0,15.0,18.0,35.0,5.0,6.0,175.0,210.0,30.0,9.0,315.0,45.0,54.0,3.0,35.0,5.0,6.0,3675.0,1225.0,6125.0,7350.0,75.0,25.0,875.0,150.0,108.0,36.0,1260.0,180.0
1026,1.0,11.0,2.0,2.0,5.0,1.0,2000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,4.0,4.0,25.0,1.0,22.0,22.0,55.0,11.0,4.0,10.0,2.0,10.0,2.0,5.0,242.0,242.0,605.0,121.0,44.0,8.0,20.0,4.0,44.0,8.0,20.0,4.0,275.0,50.0,50.0,25.0,11.0,2.0,2.0,5.0
1027,1.0,7.0,4.0,10.0,5.0,2.0,1500.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,16.0,100.0,25.0,4.0,28.0,70.0,35.0,14.0,40.0,20.0,8.0,50.0,20.0,10.0,196.0,490.0,245.0,98.0,112.0,160.0,80.0,32.0,700.0,400.0,500.0,200.0,175.0,100.0,250.0,50.0,28.0,16.0,40.0,20.0
1028,0.0,3.0,1.0,3.0,5.0,1.0,1350.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,9.0,25.0,1.0,3.0,9.0,15.0,3.0,3.0,5.0,1.0,15.0,3.0,5.0,9.0,27.0,45.0,9.0,3.0,3.0,5.0,1.0,27.0,9.0,45.0,9.0,75.0,25.0,75.0,25.0,3.0,1.0,3.0,5.0
1029,1.0,12.0,6.0,6.0,5.0,3.0,3000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,36.0,36.0,25.0,9.0,72.0,72.0,60.0,36.0,36.0,30.0,18.0,30.0,18.0,15.0,864.0,864.0,720.0,432.0,432.0,216.0,180.0,108.0,432.0,216.0,180.0,108.0,300.0,150.0,150.0,75.0,108.0,54.0,54.0,45.0
1030,0.0,34.0,6.0,1.0,5.0,1.0,1100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1156.0,36.0,1.0,25.0,1.0,204.0,34.0,170.0,34.0,6.0,30.0,6.0,5.0,1.0,5.0,6936.0,1156.0,5780.0,1156.0,1224.0,36.0,180.0,36.0,34.0,6.0,5.0,1.0,850.0,150.0,25.0,25.0,34.0,6.0,1.0,5.0
1031,0.0,10.0,2.0,3.0,5.0,1.0,2125.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,4.0,9.0,25.0,1.0,20.0,30.0,50.0,10.0,6.0,10.0,2.0,15.0,3.0,5.0,200.0,300.0,500.0,100.0,40.0,12.0,20.0,4.0,90.0,18.0,45.0,9.0,250.0,50.0,75.0,25.0,10.0,2.0,3.0,5.0
1032,0.0,4.0,2.0,6.0,5.0,1.0,1200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,4.0,36.0,25.0,1.0,8.0,24.0,20.0,4.0,12.0,10.0,2.0,30.0,6.0,5.0,32.0,96.0,80.0,16.0,16.0,24.0,20.0,4.0,144.0,72.0,180.0,36.0,100.0,50.0,150.0,25.0,4.0,2.0,6.0,5.0
1033,1.0,4.0,1.0,1.0,5.0,1.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,1.0,25.0,1.0,4.0,4.0,20.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,16.0,80.0,16.0,4.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,100.0,25.0,25.0,25.0,4.0,1.0,1.0,5.0
1034,0.0,2.0,1.0,1.0,5.0,1.0,1625.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,25.0,1.0,2.0,2.0,10.0,2.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,4.0,20.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,5.0,1.0,50.0,25.0,25.0,25.0,2.0,1.0,1.0,5.0
1035,1.0,5.0,0.8333333333333334,1.0,5.0,1.0,1000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.6944444444444445,1.0,25.0,1.0,4.166666666666667,5.0,25.0,5.0,0.8333333333333334,4.166666666666667,0.8333333333333334,5.0,1.0,5.0,20.833333333333336,25.0,125.0,25.0,3.4722222222222228,0.6944444444444445,3.4722222222222228,0.6944444444444445,5.0,0.8333333333333334,5.0,1.0,125.0,20.833333333333336,25.0,25.0,5.0,0.8333333333333334,1.0,5.0
1036,0.0,27.0,0.75,1.0,5.0,1.0,1750.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,729.0,0.5625,1.0,25.0,1.0,20.25,27.0,135.0,27.0,0.75,3.75,0.75,5.0,1.0,5.0,546.75,729.0,3645.0,729.0,15.1875,0.5625,2.8125,0.5625,27.0,0.75,5.0,1.0,675.0,18.75,25.0,25.0,27.0,0.75,1.0,5.0
1037,0.0,1.0,0.5833333333333334,1.0,5.0,1.0,1566.6666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.34027777777777785,1.0,25.0,1.0,0.5833333333333334,1.0,5.0,1.0,0.5833333333333334,2.916666666666667,0.5833333333333334,5.0,1.0,5.0,0.5833333333333334,1.0,5.0,1.0,0.34027777777777785,0.34027777777777785,1.7013888888888893,0.34027777777777785,1.0,0.5833333333333334,5.0,1.0,25.0,14.583333333333334,25.0,25.0,1.0,0.5833333333333334,1.0,5.0
